日期	账户ID	账户	推广计划ID	推广计划	推广单元ID	推广单元	地域ID	地域	展现量	点击量	消费	平均点击价格
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	24000	青海	3	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	24000	青海	7	1	0.58	0.58
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240199	竞品词-精确	24000	青海	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16690006	昆明-实力壹方城-全国	536529179	城市竞品词	25000	山东	2	1	2.06	2.06
2014-08-21	7034363	baidu-房多多-上海8131931	16690042	昆明-实力壹方城-通用	534807448	通用词	25000	山东	7	3	3.05	1.02
2014-08-21	7034363	baidu-房多多-上海8131931	16792146	昆明-东盟森林-通用	536090600	城市通用词	25000	山东	6	1	0.30	0.30
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	25000	山东	72	2	1.61	0.80
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240109	物业词-精确	25000	山东	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	25000	山东	301	6	10.01	1.67
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240142	房价词-精确	25000	山东	5	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240145	房价词-短语	25000	山东	10	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240151	配套词-短语	25000	山东	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240154	物业词-短语	25000	山东	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240133	区域词-短语	25000	山东	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240196	竞品词-短语	25000	山东	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240199	竞品词-精确	25000	山东	2	1	0.41	0.41
2014-08-21	7034363	baidu-房多多-上海8131931	18543186	北京-一渡新新小镇-本地	632240172	竞品词-短语	25000	山东	1	1	2.30	2.30
2014-08-21	7034363	baidu-房多多-上海8131931	18543186	北京-一渡新新小镇-本地	632240181	区域词-短语	25000	山东	3	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16690042	昆明-实力壹方城-通用	534807448	通用词	26000	山西	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16792146	昆明-东盟森林-通用	536090600	城市通用词	26000	山西	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	26000	山西	39	1	0.73	0.73
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240109	物业词-精确	26000	山西	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	26000	山西	138	2	2.52	1.26
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240142	房价词-精确	26000	山西	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240145	房价词-短语	26000	山西	6	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240151	配套词-短语	26000	山西	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240139	区域词-精确	26000	山西	1	1	2.33	2.33
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240196	竞品词-短语	26000	山西	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240199	竞品词-精确	26000	山西	7	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543186	北京-一渡新新小镇-本地	632240172	竞品词-短语	26000	山西	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543186	北京-一渡新新小镇-本地	632240181	区域词-短语	26000	山西	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16690006	昆明-实力壹方城-全国	536529179	城市竞品词	27000	陕西	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16690042	昆明-实力壹方城-通用	534807448	通用词	27000	陕西	19	2	4.58	2.29
2014-08-21	7034363	baidu-房多多-上海8131931	16792146	昆明-东盟森林-通用	536090600	城市通用词	27000	陕西	7	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	27000	陕西	15	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	27000	陕西	75	2	2.31	1.16
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240142	房价词-精确	27000	陕西	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240145	房价词-短语	27000	陕西	3	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240199	竞品词-精确	27000	陕西	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543186	北京-一渡新新小镇-本地	632240178	区域词-精确	27000	陕西	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543186	北京-一渡新新小镇-本地	632240181	区域词-短语	27000	陕西	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16690006	昆明-实力壹方城-全国	536529179	城市竞品词	28000	四川	6	1	0.39	0.39
2014-08-21	7034363	baidu-房多多-上海8131931	16690042	昆明-实力壹方城-通用	534807448	通用词	28000	四川	17	1	0.30	0.30
2014-08-21	7034363	baidu-房多多-上海8131931	16792022	昆明-实力壹方城-本地	534805939	竞品词	28000	四川	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16792140	昆明-东盟森林-本地	536090594	竞品词	28000	四川	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16792140	昆明-东盟森林-本地	536090612	品牌词	28000	四川	3	2	1.40	0.70
2014-08-21	7034363	baidu-房多多-上海8131931	16792143	昆明-东盟森林-全国	536090603	城市竞品词	28000	四川	5	1	3.68	3.68
2014-08-21	7034363	baidu-房多多-上海8131931	16792146	昆明-东盟森林-通用	536090600	城市通用词	28000	四川	9	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	28000	四川	35	1	2.84	2.84
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240109	物业词-精确	28000	四川	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	28000	四川	84	2	2.21	1.10
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240142	房价词-精确	28000	四川	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240145	房价词-短语	28000	四川	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240133	区域词-短语	28000	四川	7	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240139	区域词-精确	28000	四川	1	1	1.22	1.22
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240196	竞品词-短语	28000	四川	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240199	竞品词-精确	28000	四川	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543186	北京-一渡新新小镇-本地	632240181	区域词-短语	28000	四川	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16690006	昆明-实力壹方城-全国	536529179	城市竞品词	29000	西藏	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	29000	西藏	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16690042	昆明-实力壹方城-通用	534807448	通用词	30000	新疆	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16792146	昆明-东盟森林-通用	536090600	城市通用词	30000	新疆	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	30000	新疆	8	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	30000	新疆	28	3	3.81	1.27
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240142	房价词-精确	30000	新疆	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240145	房价词-短语	30000	新疆	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240154	物业词-短语	30000	新疆	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240133	区域词-短语	30000	新疆	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240196	竞品词-短语	30000	新疆	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240199	竞品词-精确	30000	新疆	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543186	北京-一渡新新小镇-本地	632240172	竞品词-短语	30000	新疆	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16690006	昆明-实力壹方城-全国	536529173	城市品牌词	31000	云南	32	8	9.00	1.12
2014-08-21	7034363	baidu-房多多-上海8131931	16690006	昆明-实力壹方城-全国	536529176	城市区域板块	31000	云南	28	3	4.64	1.55
2014-08-21	7034363	baidu-房多多-上海8131931	16690006	昆明-实力壹方城-全国	536529179	城市竞品词	31000	云南	213	20	34.59	1.73
2014-08-21	7034363	baidu-房多多-上海8131931	16690042	昆明-实力壹方城-通用	534807448	通用词	31000	云南	758	90	121.62	1.35
2014-08-21	7034363	baidu-房多多-上海8131931	16792022	昆明-实力壹方城-本地	534805939	竞品词	31000	云南	316	37	78.66	2.13
2014-08-21	7034363	baidu-房多多-上海8131931	16792022	昆明-实力壹方城-本地	534805942	品牌词	31000	云南	69	10	9.17	0.92
2014-08-21	7034363	baidu-房多多-上海8131931	16792022	昆明-实力壹方城-本地	534805945	区域板块	31000	云南	33	6	7.63	1.27
2014-08-21	7034363	baidu-房多多-上海8131931	16792140	昆明-东盟森林-本地	536090594	竞品词	31000	云南	151	10	18.05	1.80
2014-08-21	7034363	baidu-房多多-上海8131931	16792140	昆明-东盟森林-本地	536090597	区域板块	31000	云南	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16792140	昆明-东盟森林-本地	536090612	品牌词	31000	云南	103	30	32.01	1.07
2014-08-21	7034363	baidu-房多多-上海8131931	16792143	昆明-东盟森林-全国	536090603	城市竞品词	31000	云南	185	22	50.09	2.28
2014-08-21	7034363	baidu-房多多-上海8131931	16792143	昆明-东盟森林-全国	536090606	城市品牌词	31000	云南	12	2	2.22	1.11
2014-08-21	7034363	baidu-房多多-上海8131931	16792146	昆明-东盟森林-通用	536090600	城市通用词	31000	云南	299	31	29.39	0.95
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	31000	云南	3	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240109	物业词-精确	31000	云南	4	1	1.69	1.69
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	31000	云南	41	3	4.59	1.53
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240142	房价词-精确	31000	云南	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240145	房价词-短语	31000	云南	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240133	区域词-短语	31000	云南	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16690042	昆明-实力壹方城-通用	534807448	通用词	32000	浙江	13	1	0.41	0.41
2014-08-21	7034363	baidu-房多多-上海8131931	16792022	昆明-实力壹方城-本地	534805939	竞品词	32000	浙江	2	1	1.15	1.15
2014-08-21	7034363	baidu-房多多-上海8131931	16792022	昆明-实力壹方城-本地	534805945	区域板块	32000	浙江	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16792140	昆明-东盟森林-本地	536090612	品牌词	32000	浙江	4	2	1.14	0.57
2014-08-21	7034363	baidu-房多多-上海8131931	16792143	昆明-东盟森林-全国	536090603	城市竞品词	32000	浙江	3	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16792146	昆明-东盟森林-通用	536090600	城市通用词	32000	浙江	4	1	0.44	0.44
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	32000	浙江	38	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240109	物业词-精确	32000	浙江	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	32000	浙江	138	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240142	房价词-精确	32000	浙江	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240145	房价词-短语	32000	浙江	4	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240151	配套词-短语	32000	浙江	1	1	1.47	1.47
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240133	区域词-短语	32000	浙江	3	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240196	竞品词-短语	32000	浙江	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240199	竞品词-精确	32000	浙江	1	1	0.83	0.83
2014-08-21	7034363	baidu-房多多-上海8131931	16690006	昆明-实力壹方城-全国	536529176	城市区域板块	33000	重庆	2	1	2.15	2.15
2014-08-21	7034363	baidu-房多多-上海8131931	16690006	昆明-实力壹方城-全国	536529179	城市竞品词	33000	重庆	2	1	0.45	0.45
2014-08-21	7034363	baidu-房多多-上海8131931	16690042	昆明-实力壹方城-通用	534807448	通用词	33000	重庆	10	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	33000	重庆	6	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	33000	重庆	43	3	3.85	1.28
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240145	房价词-短语	33000	重庆	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240139	区域词-精确	33000	重庆	1	1	1.33	1.33
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	34000	香港	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	34000	香港	3	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	35000	台湾	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	36000	澳门	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543183	北京-一渡新新小镇-全国	632240199	竞品词-精确	36000	澳门	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16690042	昆明-实力壹方城-通用	534807448	通用词	300000	其他国家	8	2	1.77	0.88
2014-08-21	7034363	baidu-房多多-上海8131931	16792140	昆明-东盟森林-本地	536090594	竞品词	300000	其他国家	2	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16792143	昆明-东盟森林-全国	536090603	城市竞品词	300000	其他国家	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	16792146	昆明-东盟森林-通用	536090600	城市通用词	300000	其他国家	4	1	0.63	0.63
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240106	通用词-精确	300000	其他国家	13	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240112	通用词-短语	300000	其他国家	46	1	1.68	1.68
2014-08-21	7034363	baidu-房多多-上海8131931	18543180	北京-一渡新新小镇-通用	632240145	房价词-短语	300000	其他国家	1	0	0.00	0.00
2014-08-21	7034363	baidu-房多多-上海8131931	18543186	北京-一渡新新小镇-本地	632240181	区域词-短语	300000	其他国家	1	0	0.00	0.00
